"Participant","RT","Face_group"
"59",1.221,"Ingroup"
"59",0.849,"Ingroup"
"59",0.802,"Ingroup"
"59",0.945,"Outgroup"
"59",1.116,"Ingroup"
"59",0.697,"Ingroup"
"59",1.326,"Ingroup"
"59",1.244,"Outgroup"
"59",0.747,"Ingroup"
"59",0.888,"Ingroup"
"59",1.042,"Ingroup"
"59",0.832,"Ingroup"
"59",0.819,"Outgroup"
"59",1.092,"Outgroup"
"59",0.665,"Outgroup"
"59",0.562,"Ingroup"
"59",1.25,"Ingroup"
"59",1.045,"Outgroup"
"59",0.816,"Ingroup"
"59",NA,"Outgroup"
"59",1.236,"Ingroup"
"59",0.896,"Outgroup"
"59",1.193,"Outgroup"
"59",1.039,"Outgroup"
"59",0.897,"Outgroup"
"59",NA,"Outgroup"
"59",1.698,"Outgroup"
"59",1.056,"Ingroup"
"59",0.936,"Outgroup"
"59",0.749,"Outgroup"
"59",0.721,"Ingroup"
"59",1.36,"Ingroup"
"59",1.877,"Outgroup"
"59",1.472,"Outgroup"
"59",1.088,"Ingroup"
"59",1.797,"Outgroup"
"59",1.251,"Ingroup"
"59",1.101,"Outgroup"
"59",0.737,"Outgroup"
"59",1.198,"Ingroup"
"59",0.648,"Outgroup"
"59",0.926,"Outgroup"
"59",1.008,"Ingroup"
"59",1.003,"Ingroup"
"59",0.837,"Ingroup"
"59",0.829,"Outgroup"
"59",1.096,"Ingroup"
"59",1.037,"Ingroup"
"59",0.815,"Ingroup"
"59",0.923,"Outgroup"
"59",1.092,"Outgroup"
"59",0.868,"Ingroup"
"59",0.921,"Ingroup"
"59",NA,"Outgroup"
"59",1.084,"Ingroup"
"59",0.814,"Outgroup"
"59",0.786,"Ingroup"
"59",0.92,"Ingroup"
"59",0.78,"Outgroup"
"59",NA,"Outgroup"
"59",0.874,"Ingroup"
"59",0.933,"Outgroup"
"59",1.263,"Outgroup"
"59",1.123,"Ingroup"
"59",1.268,"Ingroup"
"59",1.493,"Outgroup"
"59",NA,"Outgroup"
"59",1.114,"Ingroup"
"59",0.757,"Ingroup"
"59",0.944,"Ingroup"
"59",NA,"Outgroup"
"59",1.216,"Ingroup"
"59",1.568,"Ingroup"
"59",0.908,"Outgroup"
"59",0.802,"Outgroup"
"59",NA,"Outgroup"
"59",0.896,"Ingroup"
"59",1.683,"Ingroup"
"59",1.145,"Outgroup"
"59",1.207,"Ingroup"
"59",0.792,"Ingroup"
"59",1.323,"Ingroup"
"59",1.04,"Ingroup"
"59",0.812,"Outgroup"
"59",0.63,"Outgroup"
"59",0.841,"Ingroup"
"59",0.958,"Outgroup"
"59",1.741,"Ingroup"
"59",1.313,"Outgroup"
"59",1.089,"Ingroup"
"59",0.848,"Ingroup"
"59",NA,"Outgroup"
"59",1.332,"Ingroup"
"59",1.02,"Outgroup"
"59",0.618,"Ingroup"
"59",0.994,"Outgroup"
"59",1.26,"Outgroup"
"59",0.693,"Ingroup"
"59",0.97,"Ingroup"
"59",1.007,"Outgroup"
"59",1.287,"Ingroup"
"59",0.683,"Outgroup"
"59",1,"Outgroup"
"59",0.701,"Outgroup"
"59",NA,"Outgroup"
"59",0.925,"Ingroup"
"59",0.612,"Outgroup"
"59",0.675,"Ingroup"
"59",0.841,"Outgroup"
"59",0.717,"Ingroup"
"59",0.627,"Outgroup"
"59",0.856,"Ingroup"
"59",0.911,"Ingroup"
"59",0.727,"Outgroup"
"59",0.839,"Ingroup"
"59",NA,"Outgroup"
"59",1.058,"Ingroup"
"59",1.417,"Outgroup"
"59",1.736,"Outgroup"
"59",1.802,"Outgroup"
"59",1.255,"Ingroup"
"59",0.665,"Ingroup"
"59",0.666,"Outgroup"
"59",0.84,"Ingroup"
"59",1.174,"Ingroup"
"59",0.68,"Outgroup"
"59",0.625,"Ingroup"
"59",0.944,"Outgroup"
"59",1.064,"Outgroup"
"59",1.339,"Outgroup"
"59",1.068,"Ingroup"
"59",0.592,"Ingroup"
"59",1.982,"Outgroup"
"59",0.868,"Ingroup"
"59",0.763,"Ingroup"
"59",0.702,"Outgroup"
"59",0.749,"Ingroup"
"59",0.654,"Ingroup"
"59",0.944,"Ingroup"
"59",0.736,"Ingroup"
"59",1.931,"Ingroup"
"59",1.397,"Ingroup"
"59",1.416,"Outgroup"
"59",0.758,"Ingroup"
"59",0.729,"Ingroup"
"59",0.687,"Outgroup"
"59",1.566,"Outgroup"
"59",1.002,"Ingroup"
"59",0.767,"Ingroup"
"59",0.819,"Ingroup"
"59",0.726,"Outgroup"
"59",NA,"Outgroup"
"60",NA,"Ingroup"
"60",1.665,"Ingroup"
"60",1.236,"Outgroup"
"60",1,"Outgroup"
"60",1.621,"Outgroup"
"60",1.071,"Outgroup"
"60",1.613,"Ingroup"
"60",1.278,"Outgroup"
"60",NA,"Ingroup"
"60",NA,"Outgroup"
"60",NA,"Ingroup"
"60",1.223,"Ingroup"
"60",NA,"Outgroup"
"60",1.39,"Ingroup"
"60",1.397,"Ingroup"
"60",1.523,"Ingroup"
"60",2.109,"Ingroup"
"60",1.505,"Outgroup"
"60",1.947,"Outgroup"
"60",NA,"Outgroup"
"60",1.374,"Outgroup"
"60",1.322,"Outgroup"
"60",1.83,"Ingroup"
"60",1.346,"Ingroup"
"60",1.234,"Outgroup"
"60",1.534,"Outgroup"
"60",1.931,"Ingroup"
"60",1.088,"Ingroup"
"60",1.972,"Ingroup"
"60",NA,"Ingroup"
"60",1.49,"Outgroup"
"60",1.573,"Ingroup"
"60",1.695,"Outgroup"
"60",1.455,"Outgroup"
"60",1.505,"Ingroup"
"60",1.207,"Outgroup"
"60",1.806,"Ingroup"
"60",1.247,"Outgroup"
"60",0.924,"Ingroup"
"60",1.857,"Outgroup"
"60",1.54,"Ingroup"
"60",0.841,"Outgroup"
"60",0.892,"Outgroup"
"60",1.169,"Ingroup"
"60",1.089,"Ingroup"
"60",2.122,"Outgroup"
"60",1.228,"Outgroup"
"60",0.965,"Ingroup"
"60",1.352,"Ingroup"
"60",1.041,"Outgroup"
"60",1.811,"Ingroup"
"60",1.557,"Ingroup"
"60",2.009,"Ingroup"
"60",1.06,"Ingroup"
"60",1.211,"Ingroup"
"60",0.991,"Outgroup"
"60",0.915,"Outgroup"
"60",0.903,"Outgroup"
"60",1.867,"Outgroup"
"60",1.177,"Outgroup"
"60",1.483,"Outgroup"
"60",NA,"Ingroup"
"60",1.071,"Outgroup"
"60",1.325,"Outgroup"
"60",1.482,"Ingroup"
"60",1.487,"Ingroup"
"60",1.226,"Outgroup"
"60",1.162,"Outgroup"
"60",1.056,"Ingroup"
"60",1.014,"Outgroup"
"60",0.911,"Outgroup"
"60",1.324,"Outgroup"
"60",1.258,"Ingroup"
"60",0.791,"Ingroup"
"60",0.871,"Ingroup"
"60",1.35,"Ingroup"
"60",NA,"Outgroup"
"60",1.055,"Outgroup"
"60",0.912,"Outgroup"
"60",1.707,"Ingroup"
"60",1.102,"Ingroup"
"60",1.095,"Outgroup"
"60",1.256,"Ingroup"
"60",1.646,"Ingroup"
"60",1.665,"Outgroup"
"60",0.794,"Ingroup"
"60",1.459,"Ingroup"
"60",1.283,"Ingroup"
"60",0.998,"Ingroup"
"60",1.112,"Outgroup"
"60",0.962,"Outgroup"
"60",1.118,"Ingroup"
"60",1.128,"Outgroup"
"60",2.223,"Outgroup"
"60",0.72,"Outgroup"
"60",0.889,"Ingroup"
"60",1.597,"Ingroup"
"60",1.037,"Ingroup"
"60",1.389,"Outgroup"
"60",1.118,"Outgroup"
"60",1.116,"Outgroup"
"60",1.461,"Outgroup"
"60",1.286,"Outgroup"
"60",NA,"Ingroup"
"60",NA,"Ingroup"
"60",1.253,"Outgroup"
"60",1.194,"Ingroup"
"60",1.071,"Ingroup"
"60",1.571,"Outgroup"
"60",1.161,"Ingroup"
"60",2.102,"Outgroup"
"60",1.59,"Ingroup"
"60",NA,"Outgroup"
"60",2.21,"Outgroup"
"60",1.094,"Outgroup"
"60",NA,"Ingroup"
"60",NA,"Ingroup"
"60",1.727,"Outgroup"
"60",NA,"Ingroup"
"60",2.165,"Outgroup"
"60",1.158,"Ingroup"
"60",1.022,"Outgroup"
"60",0.947,"Ingroup"
"60",1.048,"Outgroup"
"60",1.616,"Ingroup"
"60",NA,"Ingroup"
"60",1.096,"Ingroup"
"60",1.241,"Outgroup"
"60",1.138,"Outgroup"
"60",1.613,"Outgroup"
"60",1.511,"Ingroup"
"60",1.233,"Outgroup"
"60",1.257,"Outgroup"
"60",1.267,"Outgroup"
"60",1.7,"Ingroup"
"60",1.524,"Outgroup"
"60",2.003,"Outgroup"
"60",1.341,"Outgroup"
"60",1.665,"Ingroup"
"60",NA,"Ingroup"
"60",1.271,"Outgroup"
"60",1.275,"Ingroup"
"60",0.929,"Outgroup"
"60",1.092,"Ingroup"
"60",NA,"Ingroup"
"60",1.032,"Ingroup"
"60",1.496,"Ingroup"
"60",1.628,"Ingroup"
"60",2.271,"Outgroup"
"60",1.872,"Outgroup"
"60",0.942,"Ingroup"
"60",0.933,"Outgroup"
"60",1.749,"Ingroup"
"60",1.452,"Ingroup"
"60",1.002,"Ingroup"
"60",1.908,"Ingroup"
"60",0.872,"Ingroup"
"60",1.618,"Ingroup"
"60",1.475,"Ingroup"
"60",2.045,"Outgroup"
"60",2.045,"Outgroup"
"60",1.459,"Ingroup"
"60",0.903,"Outgroup"
"60",1.269,"Outgroup"
"60",1.406,"Ingroup"
"60",1.206,"Ingroup"
"60",NA,"Outgroup"
"60",0.767,"Outgroup"
"60",0.961,"Ingroup"
"60",0.838,"Ingroup"
"60",0.974,"Outgroup"
"60",1.089,"Ingroup"
"60",NA,"Outgroup"
"60",1.275,"Outgroup"
"60",1.517,"Outgroup"
"60",0.9,"Ingroup"
"60",1.224,"Outgroup"
"60",1.313,"Outgroup"
"60",0.881,"Ingroup"
"60",1.386,"Ingroup"
"60",1.687,"Outgroup"
"60",1.475,"Ingroup"
"60",1.403,"Outgroup"
"60",NA,"Ingroup"
"60",2.029,"Outgroup"
"60",1.04,"Outgroup"
"60",1.329,"Outgroup"
"60",1.36,"Outgroup"
"60",1.252,"Ingroup"
"60",1.937,"Ingroup"
"60",NA,"Ingroup"
"60",1.476,"Outgroup"
"60",2.228,"Ingroup"
"60",1.305,"Ingroup"
"60",0.951,"Ingroup"
"60",1.534,"Outgroup"
"60",0.829,"Ingroup"
"60",1.037,"Ingroup"
"60",1.817,"Ingroup"
"60",1.533,"Outgroup"
"60",0.865,"Outgroup"
"60",1.129,"Ingroup"
"60",1.645,"Ingroup"
"60",1.142,"Outgroup"
"60",1.339,"Ingroup"
"60",1.29,"Ingroup"
"60",0.922,"Outgroup"
"60",1.325,"Ingroup"
"60",2.054,"Ingroup"
"60",0.737,"Outgroup"
"60",0.574,"Outgroup"
"60",1.638,"Ingroup"
"60",1.227,"Ingroup"
"60",1.281,"Outgroup"
"60",1.234,"Outgroup"
"60",1.903,"Ingroup"
"60",1.534,"Outgroup"
"60",0.809,"Ingroup"
"60",0.633,"Ingroup"
"60",1.482,"Ingroup"
"60",1.216,"Outgroup"
"60",1.39,"Ingroup"
"60",1.276,"Ingroup"
"60",NA,"Outgroup"
"60",1.428,"Ingroup"
"60",0.739,"Ingroup"
"60",1.858,"Ingroup"
"60",1.216,"Ingroup"
"60",0.858,"Ingroup"
"60",0.641,"Ingroup"
"60",1.176,"Ingroup"
"60",0.663,"Outgroup"
"60",1.352,"Ingroup"
"60",1.098,"Ingroup"
"60",NA,"Ingroup"
"60",1.306,"Ingroup"
"60",1.059,"Outgroup"
"60",0.54,"Ingroup"
"60",1.369,"Outgroup"
"60",1.169,"Outgroup"
"60",1.911,"Ingroup"
"60",1.255,"Outgroup"
"60",0.587,"Outgroup"
"60",1.15,"Outgroup"
"60",0.984,"Outgroup"
"60",1.042,"Ingroup"
"60",1.235,"Ingroup"
"60",1.898,"Outgroup"
"60",1.296,"Outgroup"
"60",1.25,"Ingroup"
"60",1.224,"Outgroup"
"60",1.488,"Outgroup"
"60",1.645,"Outgroup"
"60",1.052,"Ingroup"
"60",0.941,"Outgroup"
"60",1.755,"Ingroup"
"60",1.003,"Ingroup"
"60",1.079,"Outgroup"
"60",0.931,"Outgroup"
"60",1,"Ingroup"
"60",1.081,"Ingroup"
"60",0.968,"Outgroup"
"60",1,"Ingroup"
"60",1.227,"Ingroup"
"60",1.093,"Outgroup"
"60",0.956,"Outgroup"
"60",1.088,"Outgroup"
"60",1.115,"Outgroup"
"60",1.078,"Outgroup"
"60",1.193,"Ingroup"
"60",NA,"Ingroup"
"60",1.05,"Ingroup"
"60",1.323,"Outgroup"
"60",0.963,"Ingroup"
"60",1.041,"Outgroup"
"60",0.893,"Ingroup"
"60",1.504,"Ingroup"
"60",1.767,"Outgroup"
"60",1.067,"Ingroup"
"60",1.111,"Ingroup"
"60",1.293,"Outgroup"
"60",NA,"Ingroup"
"60",0.613,"Outgroup"
"60",0.706,"Outgroup"
"60",1.192,"Ingroup"
"60",1.585,"Ingroup"
"60",1.253,"Outgroup"
"60",1.99,"Outgroup"
"60",1.172,"Outgroup"
"60",1.079,"Outgroup"
"60",NA,"Outgroup"
"60",1.117,"Outgroup"
"60",1.24,"Ingroup"
"60",0.796,"Ingroup"
"60",1.978,"Ingroup"
"60",2.077,"Outgroup"
"60",1.046,"Outgroup"
"60",1.906,"Ingroup"
"60",0.797,"Ingroup"
"60",1.328,"Outgroup"
"60",1.577,"Ingroup"
"60",1.349,"Ingroup"
"60",1.03,"Ingroup"
"60",1.239,"Ingroup"
"60",1.93,"Ingroup"
"60",1.041,"Outgroup"
"60",1.755,"Outgroup"
"60",0.984,"Ingroup"
"60",1.192,"Outgroup"
"60",NA,"Outgroup"
"60",1.175,"Ingroup"
"60",1.187,"Outgroup"
"60",1.446,"Ingroup"
"60",1.434,"Outgroup"
"60",1.21,"Outgroup"
"60",0.917,"Ingroup"
"60",1.82,"Outgroup"
"60",1.128,"Ingroup"
"60",0.586,"Ingroup"
"60",0.961,"Outgroup"
"60",0.961,"Ingroup"
"60",1.315,"Ingroup"
"60",1.015,"Outgroup"
"60",NA,"Ingroup"
"60",1.085,"Outgroup"
"60",1.073,"Ingroup"
"60",1.083,"Outgroup"
"60",0.877,"Ingroup"
"60",1.001,"Outgroup"
"60",0.976,"Outgroup"
"60",1.04,"Outgroup"
"60",1.05,"Outgroup"
"60",1,"Outgroup"
"60",NA,"Outgroup"
"60",0.91,"Ingroup"
"60",0.972,"Outgroup"
"60",1.084,"Ingroup"
"60",NA,"Outgroup"
"60",1.033,"Outgroup"
"60",1.071,"Ingroup"
"60",1.154,"Ingroup"
"60",1.58,"Outgroup"
"60",NA,"Outgroup"
"60",0.955,"Outgroup"
"60",1.097,"Outgroup"
"60",0.918,"Outgroup"
"60",1.079,"Outgroup"
"60",1.253,"Outgroup"
"60",1.384,"Outgroup"
"60",1.092,"Outgroup"
"60",1.087,"Ingroup"
"60",2.007,"Ingroup"
"60",1.76,"Ingroup"
"60",2.023,"Ingroup"
"60",0.926,"Outgroup"
"60",1.026,"Ingroup"
"60",1.008,"Ingroup"
"60",2.188,"Outgroup"
"60",NA,"Ingroup"
"60",NA,"Ingroup"
"60",1.517,"Outgroup"
"60",1.239,"Outgroup"
"60",1.212,"Ingroup"
"60",1.573,"Outgroup"
"60",1.01,"Outgroup"
"60",1.167,"Outgroup"
"60",1.281,"Ingroup"
"60",0.926,"Ingroup"
"60",0.99,"Outgroup"
"60",1.015,"Ingroup"
"60",1.094,"Ingroup"
"60",1.246,"Ingroup"
"60",0.96,"Outgroup"
"60",1.232,"Outgroup"
"60",1.235,"Ingroup"
"60",1.17,"Outgroup"
"60",1.553,"Outgroup"
"60",1.192,"Ingroup"
"60",2.151,"Outgroup"
"60",0.913,"Outgroup"
"60",1.636,"Outgroup"
"60",1.32,"Outgroup"
"60",1.563,"Ingroup"
"60",1.327,"Outgroup"
"60",0.539,"Ingroup"
"60",0.764,"Ingroup"
"60",1.304,"Ingroup"
"60",1.262,"Outgroup"
"60",1.273,"Outgroup"
"60",1.492,"Outgroup"
"60",1.063,"Ingroup"
"60",1.16,"Outgroup"
"60",1.245,"Outgroup"
"60",NA,"Ingroup"
"60",1.04,"Ingroup"
"60",0.976,"Ingroup"
"60",1.158,"Outgroup"
"60",1.254,"Ingroup"
"60",1.073,"Outgroup"
"60",1.469,"Ingroup"
"60",0.908,"Outgroup"
"60",1,"Ingroup"
"60",1.332,"Ingroup"
"60",1.978,"Outgroup"
"60",1.24,"Ingroup"
"60",1.096,"Ingroup"
"60",2.097,"Ingroup"
"60",0.989,"Outgroup"
"60",0.916,"Outgroup"
"60",1.018,"Outgroup"
"60",0.991,"Ingroup"
"60",1.386,"Ingroup"
"60",0.76,"Outgroup"
"60",1.088,"Ingroup"
"60",1.279,"Outgroup"
"60",1.171,"Outgroup"
"60",1.113,"Ingroup"
"60",1.162,"Ingroup"
"60",1.227,"Ingroup"
"60",1.032,"Outgroup"
"60",1.153,"Outgroup"
"60",1.018,"Outgroup"
"60",1.008,"Outgroup"
"60",NA,"Outgroup"
"60",1.681,"Outgroup"
"60",1.052,"Outgroup"
"60",1.458,"Outgroup"
"60",2.092,"Outgroup"
"60",0.984,"Outgroup"
"60",1.402,"Ingroup"
"60",NA,"Outgroup"
"60",1.156,"Outgroup"
"60",0.769,"Outgroup"
"60",1.277,"Outgroup"
"60",1.307,"Outgroup"
"60",1.488,"Outgroup"
"60",1.291,"Outgroup"
"60",1.308,"Ingroup"
"60",1.179,"Outgroup"
"60",1.196,"Outgroup"
"60",1.206,"Outgroup"
"60",0.976,"Outgroup"
"60",1.43,"Ingroup"
"60",NA,"Ingroup"
"60",1.197,"Ingroup"
"60",1.235,"Outgroup"
"60",1.767,"Outgroup"
"60",1.05,"Outgroup"
"60",1.234,"Ingroup"
"60",NA,"Ingroup"
"60",1.74,"Ingroup"
"60",NA,"Ingroup"
"60",1.394,"Outgroup"
"60",1.724,"Outgroup"
"60",1.052,"Ingroup"
"60",0.996,"Outgroup"
"60",1.213,"Ingroup"
"60",0.925,"Outgroup"
"60",1.09,"Ingroup"
"60",1.14,"Outgroup"
"60",NA,"Ingroup"
"60",2.099,"Outgroup"
"60",1.571,"Outgroup"
"60",1.058,"Outgroup"
"60",1.233,"Outgroup"
"60",1.874,"Outgroup"
"60",1.439,"Outgroup"
"60",1.288,"Outgroup"
"60",1.043,"Ingroup"
"60",0.605,"Ingroup"
"60",0.991,"Ingroup"
"60",NA,"Ingroup"
"60",1.454,"Outgroup"
"60",0.608,"Outgroup"
"60",0.934,"Outgroup"
"60",0.984,"Ingroup"
"60",2.083,"Ingroup"
"60",NA,"Outgroup"
"60",1.104,"Outgroup"
"60",0.669,"Outgroup"
"60",1.184,"Ingroup"
"60",NA,"Ingroup"
"60",0.973,"Ingroup"
"60",NA,"Ingroup"
"60",1.472,"Ingroup"
"60",1.101,"Ingroup"
"60",1.441,"Ingroup"
"60",1.744,"Outgroup"
"60",0.947,"Outgroup"
"60",1.161,"Ingroup"
"60",1.307,"Ingroup"
"60",1.799,"Outgroup"
"60",1.942,"Ingroup"
"60",1.052,"Ingroup"
"60",1.086,"Outgroup"
"60",NA,"Outgroup"
"60",1.037,"Outgroup"
"60",0.858,"Ingroup"
"60",1.096,"Ingroup"
"60",1.482,"Outgroup"
"60",0.986,"Ingroup"
"60",0.875,"Ingroup"
"60",1.334,"Ingroup"
"60",1.179,"Ingroup"
"60",1.044,"Ingroup"
"60",1.726,"Ingroup"
"60",1.1,"Ingroup"
"60",0.82,"Outgroup"
"60",0.944,"Outgroup"
"60",1.301,"Outgroup"
"60",0.732,"Ingroup"
"60",1.02,"Ingroup"
"60",0.836,"Outgroup"
"60",1.101,"Ingroup"
"60",0.925,"Outgroup"
"60",0.717,"Outgroup"
"60",0.94,"Outgroup"
"60",0.849,"Ingroup"
"60",0.987,"Ingroup"
"60",0.803,"Outgroup"
"60",0.864,"Ingroup"
"60",1.435,"Outgroup"
"60",1.166,"Ingroup"
"60",1.398,"Outgroup"
"60",1.293,"Outgroup"
"60",1.205,"Outgroup"
"60",1.279,"Outgroup"
"60",1.004,"Ingroup"
"60",1.078,"Ingroup"
"60",1.005,"Ingroup"
"60",1.081,"Ingroup"
"60",1.593,"Ingroup"
"60",1.553,"Ingroup"
"60",0.996,"Ingroup"
"60",1.144,"Ingroup"
"60",0.98,"Outgroup"
"60",0.998,"Ingroup"
"60",2.013,"Ingroup"
"60",0.845,"Outgroup"
"60",1.483,"Ingroup"
"60",2.067,"Outgroup"
"60",0.957,"Outgroup"
"60",0.929,"Ingroup"
"60",0.984,"Ingroup"
"60",1.235,"Ingroup"
"60",1.474,"Outgroup"
"60",1.281,"Ingroup"
"60",1.059,"Outgroup"
"60",0.957,"Ingroup"
"60",1.01,"Ingroup"
"60",1.213,"Outgroup"
"60",2.169,"Ingroup"
"60",1.022,"Ingroup"
"60",1.369,"Ingroup"
"60",1.104,"Outgroup"
"60",0.942,"Ingroup"
"60",1.206,"Ingroup"
"60",1.391,"Outgroup"
"60",1.877,"Outgroup"
"60",0.689,"Outgroup"
"60",1.159,"Outgroup"
"60",0.95,"Outgroup"
"60",1.047,"Ingroup"
"60",0.88,"Ingroup"
"60",1.293,"Outgroup"
"60",1.431,"Outgroup"
"60",0.824,"Outgroup"
"60",1.08,"Outgroup"
"60",1.085,"Ingroup"
"60",0.941,"Ingroup"
"60",1.016,"Outgroup"
"60",1.04,"Ingroup"
"60",NA,"Ingroup"
"60",0.991,"Ingroup"
"60",1.242,"Ingroup"
"60",1.489,"Outgroup"
"61",NA,"Outgroup"
"61",1.095,"Ingroup"
"61",1.053,"Ingroup"
"61",0.848,"Outgroup"
"61",0.732,"Outgroup"
"61",1.598,"Ingroup"
"61",0.771,"Outgroup"
"61",0.694,"Outgroup"
"61",NA,"Outgroup"
"61",1.627,"Ingroup"
"61",0.91,"Outgroup"
"61",1.395,"Outgroup"
"61",1.241,"Outgroup"
"61",1.337,"Ingroup"
"61",0.833,"Ingroup"
"61",0.982,"Outgroup"
"61",1.105,"Ingroup"
"61",1.087,"Ingroup"
"61",1.846,"Outgroup"
"61",1.078,"Outgroup"
"61",1.246,"Outgroup"
"61",0.66,"Outgroup"
"61",1.295,"Outgroup"
"61",2.041,"Outgroup"
"61",1.102,"Outgroup"
"61",0.795,"Outgroup"
"61",NA,"Ingroup"
"61",1.313,"Ingroup"
"61",0.944,"Ingroup"
"61",1.041,"Outgroup"
"61",0.944,"Ingroup"
"61",0.826,"Ingroup"
"61",1.307,"Ingroup"
"61",0.859,"Ingroup"
"61",1.017,"Ingroup"
"61",0.835,"Outgroup"
"61",0.951,"Outgroup"
"61",1.392,"Outgroup"
"61",1.381,"Ingroup"
"61",0.589,"Outgroup"
"61",NA,"Ingroup"
"61",0.848,"Outgroup"
"61",0.896,"Outgroup"
"61",1.428,"Ingroup"
"61",NA,"Outgroup"
"61",0.911,"Ingroup"
"61",0.838,"Outgroup"
"61",1.405,"Ingroup"
"61",0.802,"Ingroup"
"61",0.732,"Outgroup"
"61",1.613,"Ingroup"
"61",1.42,"Outgroup"
"61",0.787,"Ingroup"
"61",0.748,"Ingroup"
"61",1.035,"Outgroup"
"61",0.826,"Outgroup"
"61",1.185,"Ingroup"
"61",NA,"Outgroup"
"61",0.803,"Outgroup"
"61",1.057,"Outgroup"
"61",0.687,"Outgroup"
"61",0.598,"Outgroup"
"61",1.154,"Ingroup"
"61",1.934,"Ingroup"
"61",1.52,"Outgroup"
"61",0.588,"Outgroup"
"61",NA,"Outgroup"
"61",1.764,"Ingroup"
"61",0.882,"Outgroup"
"61",0.944,"Ingroup"
"61",0.614,"Outgroup"
"61",NA,"Outgroup"
"61",NA,"Outgroup"
"61",0.732,"Outgroup"
"61",0.634,"Outgroup"
"61",0.832,"Ingroup"
"61",0.82,"Ingroup"
"61",NA,"Outgroup"
"61",1.087,"Ingroup"
"61",NA,"Outgroup"
"61",1.007,"Ingroup"
"61",0.957,"Ingroup"
"61",0.947,"Ingroup"
"61",0.931,"Ingroup"
"61",0.675,"Outgroup"
"61",NA,"Outgroup"
"61",0.988,"Outgroup"
"61",0.704,"Outgroup"
"61",0.826,"Outgroup"
"61",1.544,"Outgroup"
"61",1.368,"Ingroup"
"61",1.047,"Outgroup"
"61",NA,"Ingroup"
"61",1.091,"Ingroup"
"61",0.901,"Outgroup"
"61",0.834,"Ingroup"
"61",NA,"Ingroup"
"61",0.867,"Ingroup"
"61",1.201,"Outgroup"
"61",0.891,"Outgroup"
"61",0.817,"Outgroup"
"61",NA,"Outgroup"
"61",0.639,"Ingroup"
"61",0.782,"Ingroup"
"61",1.296,"Ingroup"
"61",0.982,"Outgroup"
"61",NA,"Outgroup"
"61",NA,"Ingroup"
"61",1.911,"Outgroup"
"61",1.431,"Ingroup"
"61",1.228,"Outgroup"
"61",0.869,"Ingroup"
"61",0.769,"Ingroup"
"61",NA,"Ingroup"
"61",1.215,"Outgroup"
"61",0.91,"Ingroup"
"61",1.241,"Ingroup"
"61",1.825,"Outgroup"
"61",0.56,"Outgroup"
"61",0.859,"Ingroup"
"61",0.639,"Ingroup"
"61",1.279,"Ingroup"
"61",0.741,"Ingroup"
"61",1.041,"Ingroup"
"61",0.764,"Ingroup"
"61",0.93,"Ingroup"
"61",0.682,"Ingroup"
"61",NA,"Outgroup"
"61",1.381,"Outgroup"
"61",0.892,"Outgroup"
"61",2.012,"Outgroup"
"61",1.051,"Ingroup"
"61",0.866,"Outgroup"
"61",NA,"Ingroup"
"61",1.012,"Ingroup"
"61",1.467,"Outgroup"
"61",1.911,"Ingroup"
"61",0.81,"Outgroup"
"61",2.015,"Ingroup"
"61",1.071,"Outgroup"
"61",0.881,"Outgroup"
"61",1.308,"Ingroup"
"61",1.43,"Ingroup"
"61",1.667,"Outgroup"
"61",NA,"Outgroup"
"61",0.857,"Ingroup"
"61",1.011,"Ingroup"
"61",NA,"Outgroup"
"61",0.862,"Ingroup"
"61",1.254,"Outgroup"
"61",0.795,"Ingroup"
"61",0.531,"Outgroup"
"61",0.52,"Ingroup"
"61",1.016,"Outgroup"
"61",1.466,"Outgroup"
"61",1.364,"Ingroup"
"61",0.649,"Outgroup"
"61",0.779,"Outgroup"
"61",NA,"Ingroup"
"61",0.91,"Ingroup"
"61",NA,"Outgroup"
"61",0.672,"Ingroup"
"61",0.644,"Outgroup"
"61",0.786,"Ingroup"
"61",1.182,"Ingroup"
"61",0.683,"Ingroup"
"61",1.227,"Outgroup"
"61",NA,"Outgroup"
"61",1.831,"Ingroup"
"61",1.692,"Ingroup"
"61",2.025,"Outgroup"
"61",1.139,"Ingroup"
"61",0.651,"Ingroup"
"61",1.236,"Ingroup"
"61",NA,"Ingroup"
"61",1.372,"Outgroup"
"61",0.989,"Ingroup"
"61",0.811,"Ingroup"
"61",NA,"Ingroup"
"61",1.178,"Outgroup"
"61",0.93,"Outgroup"
"61",0.651,"Outgroup"
"61",0.708,"Ingroup"
"61",1.991,"Outgroup"
"61",1.634,"Ingroup"
"61",1.111,"Ingroup"
"61",1.282,"Ingroup"
"61",NA,"Outgroup"
"61",NA,"Ingroup"
"61",1.135,"Ingroup"
"61",1.146,"Outgroup"
"61",1.316,"Ingroup"
"61",1.479,"Outgroup"
"61",0.833,"Ingroup"
"61",NA,"Ingroup"
"61",0.818,"Ingroup"
"61",0.604,"Ingroup"
"61",0.836,"Ingroup"
"61",NA,"Ingroup"
"61",0.976,"Ingroup"
"61",0.815,"Outgroup"
"61",NA,"Outgroup"
"61",1.266,"Outgroup"
"61",NA,"Ingroup"
"61",1.924,"Outgroup"
"61",0.95,"Ingroup"
"61",0.76,"Ingroup"
"61",1.21,"Outgroup"
"61",1.003,"Outgroup"
"61",NA,"Outgroup"
"61",0.813,"Outgroup"
